"";"Rubrica";"Data";"Valor"
"1";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-01-01;-977,706984810004
"2";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-02-01;647,958422209997
"3";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-03-01;1624,90472783
"4";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-04-01;1524,09848581
"5";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-05-01;190,695422460003
"6";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-06-01;102,562382652901
"7";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-07-01;-107,941711413117
"8";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-08-01;1587,27445010214
"9";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-09-01;-696,499303526796
"10";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-10-01;-769,309462051669
"11";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-11-01;276,339064816124
"12";"VI. PRIMÁRIO GOVERNO CENTRAL";1997-12-01;-1601,62323027617
"13";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-01-01;550,730544720003
"14";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-02-01;279,02226252
"15";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-03-01;2343,79004993
"16";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-04-01;1787,72526838
"17";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-05-01;-57,8960413599962
"18";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-06-01;-1841,99006691
"19";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-07-01;-26,3077765870021
"20";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-08-01;5747,90965161099
"21";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-09-01;-737,753907308996
"22";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-10-01;-1467,473966044
"23";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-11-01;-1158,63360679189
"24";"VI. PRIMÁRIO GOVERNO CENTRAL";1998-12-01;2157,89524375173
"25";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-01-01;759,830524996396
"26";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-02-01;1570,7523050936
"27";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-03-01;4507,08141878857
"28";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-04-01;2509,82143724783
"29";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-05-01;-650,776586910764
"30";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-06-01;3812,8818080624
"31";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-07-01;2157,34058214445
"32";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-08-01;2643,41420401813
"33";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-09-01;3518,04426866575
"34";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-10-01;505,869588409336
"35";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-11-01;785,399243579421
"36";"VI. PRIMÁRIO GOVERNO CENTRAL";1999-12-01;-1955,36575472789
"37";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-01-01;1480,66177900773
"38";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-02-01;1476,3165261393
"39";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-03-01;4014,02718266441
"40";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-04-01;3937,30723457198
"41";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-05-01;2881,95998201169
"42";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-06-01;1641,23667799521
"43";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-07-01;355,866631187338
"44";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-08-01;3271,89211629665
"45";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-09-01;1593,12412291622
"46";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-10-01;1025,15527029293
"47";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-11-01;1290,78160006411
"48";"VI. PRIMÁRIO GOVERNO CENTRAL";2000-12-01;-1986,12501452836
"49";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-01-01;2556,37155074551
"50";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-02-01;569,013945426046
"51";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-03-01;3583,34194949043
"52";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-04-01;6504,38745566792
"53";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-05-01;3498,5087702098
"54";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-06-01;1563,62772118966
"55";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-07-01;1188,70459247823
"56";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-08-01;2389,32334419831
"57";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-09-01;1560,72885139923
"58";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-10-01;2381,04129262247
"59";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-11-01;784,838003766796
"60";"VI. PRIMÁRIO GOVERNO CENTRAL";2001-12-01;-4842,78716760314
"61";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-01-01;6029,75407156182
"62";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-02-01;2525,67665526537
"63";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-03-01;2004,79837890641
"64";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-04-01;5726,21767117307
"65";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-05-01;1831,30690725762
"66";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-06-01;1771,7673608162
"67";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-07-01;1781,325207243
"68";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-08-01;1324,11844404221
"69";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-09-01;6956,27833775957
"70";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-10-01;3797,28013360637
"71";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-11-01;1027,34810180811
"72";"VI. PRIMÁRIO GOVERNO CENTRAL";2002-12-01;-3198,66665032121
"73";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-01-01;7171,33452778502
"74";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-02-01;3833,37378672534
"75";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-03-01;4127,61152205718
"76";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-04-01;9671,71941444763
"77";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-05-01;3724,62867241101
"78";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-06-01;760,391660021516
"79";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-07-01;2807,94345704856
"80";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-08-01;2487,51260232918
"81";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-09-01;3764,07093983
"82";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-10-01;4327,49612599199
"83";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-11-01;2362,06546282999
"84";"VI. PRIMÁRIO GOVERNO CENTRAL";2003-12-01;-5958,099761648
"85";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-01-01;7243,01292870967
"86";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-02-01;4282,98002381546
"87";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-03-01;5744,88271637372
"88";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-04-01;7128,54491028438
"89";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-05-01;3770,9204341331
"90";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-06-01;5660,26752694653
"91";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-07-01;3621,88748553489
"92";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-08-01;3460,14431721089
"93";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-09-01;4705,67526959284
"94";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-10-01;4741,89164744442
"95";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-11-01;1757,12546008804
"96";"VI. PRIMÁRIO GOVERNO CENTRAL";2004-12-01;-2775,90741325438
"97";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-01-01;8377,50619497626
"98";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-02-01;2016,02257059866
"99";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-03-01;6572,91176568838
"100";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-04-01;12712,9816393221
"101";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-05-01;2779,5033835435
"102";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-06-01;5766,1785336516
"103";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-07-01;4757,43984384778
"104";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-08-01;3781,74236079333
"105";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-09-01;2786,87638289722
"106";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-10-01;5853,16616606601
"107";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-11-01;1278,04447981947
"108";"VI. PRIMÁRIO GOVERNO CENTRAL";2005-12-01;-4009,20559248619
"109";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-01-01;4054,97542584264
"110";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-02-01;3607,72890977347
"111";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-03-01;7290,07076728267
"112";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-04-01;14685,5350835749
"113";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-05-01;2662,21569733059
"114";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-06-01;6050,36707015349
"115";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-07-01;3027,12365967407
"116";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-08-01;6271,51028937248
"117";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-09-01;375,391809763649
"118";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-10-01;6850,43122316035
"119";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-11-01;-336,669551606647
"120";"VI. PRIMÁRIO GOVERNO CENTRAL";2006-12-01;-5790,45034406052
"121";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-01-01;11556,2946912823
"122";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-02-01;3499,4974919453
"123";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-03-01;3864,3858666478
"124";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-04-01;14095,0640074833
"125";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-05-01;4242,11654230022
"126";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-06-01;5198,43013614358
"127";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-07-01;5162,65390085719
"128";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-08-01;3663,51739290993
"129";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-09-01;38,7076929578398
"130";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-10-01;9877,98721833998
"131";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-11-01;4504,14609072424
"132";"VI. PRIMÁRIO GOVERNO CENTRAL";2007-12-01;-8052,41216439066
"133";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-01-01;15362,5088696594
"134";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-02-01;5217,30417961803
"135";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-03-01;10606,7307051645
"136";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-04-01;16720,6692029672
"137";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-05-01;5550,47047611449
"138";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-06-01;7920,69931064887
"139";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-07-01;7204,56947432254
"140";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-08-01;6267,57396188758
"141";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-09-01;6134,05185842176
"142";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-10-01;14867,3005366963
"143";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-11-01;-4419,04219246784
"144";"VI. PRIMÁRIO GOVERNO CENTRAL";2008-12-01;-19994,4472421826
"145";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-01-01;3977,84476392547
"146";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-02-01;-1111,32370913655
"147";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-03-01;6626,51138606225
"148";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-04-01;10031,4013372631
"149";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-05-01;-366,909767039921
"150";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-06-01;-618,151185589028
"151";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-07-01;1509,63989895475
"152";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-08-01;3382,71378806092
"153";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-09-01;-7813,68980439106
"154";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-10-01;11234,8637226404
"155";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-11-01;10662,8055441589
"156";"VI. PRIMÁRIO GOVERNO CENTRAL";2009-12-01;1920,71288820565
"157";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-01-01;13808,8557326494
"158";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-02-01;-1181,17123928529
"159";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-03-01;-4565,6479117241
"160";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-04-01;16480,5632394119
"161";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-05-01;-582,486463833418
"162";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-06-01;614,355161158084
"163";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-07-01;725,987457327697
"164";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-08-01;3863,1472020786
"165";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-09-01;25946,0525048037
"166";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-10-01;7717,68957962496
"167";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-11-01;884,91975508623
"168";"VI. PRIMÁRIO GOVERNO CENTRAL";2010-12-01;14178,9039242517
"169";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-01-01;14073,7459254206
"170";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-02-01;2527,49841130507
"171";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-03-01;8887,99275176969
"172";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-04-01;15491,3889048541
"173";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-05-01;4042,52939164351
"174";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-06-01;10407,6224157005
"175";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-07-01;11103,1335642651
"176";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-08-01;2537,34180482105
"177";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-09-01;5300,64436753243
"178";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-10-01;11406,0886648812
"179";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-11-01;4629,68847103982
"180";"VI. PRIMÁRIO GOVERNO CENTRAL";2011-12-01;1483,35618754715
"181";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-01-01;20621,8918613185
"182";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-02-01;5372,98705368699
"183";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-03-01;7407,74014656153
"184";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-04-01;10840,6324315782
"185";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-05-01;1475,62337572164
"186";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-06-01;695,430145251041
"187";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-07-01;3769,82620426622
"188";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-08-01;1385,29492482505
"189";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-09-01;1067,88942706672
"190";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-10-01;9420,63774481822
"191";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-11-01;-4802,69543332729
"192";"VI. PRIMÁRIO GOVERNO CENTRAL";2012-12-01;27732,7083662327
"193";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-01-01;26122,8705707054
"194";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-02-01;-6684,38337763189
"195";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-03-01;-420,115418989313
"196";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-04-01;6691,77012937299
"197";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-05-01;5557,68378112937
"198";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-06-01;813,920654868285
"199";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-07-01;3417,93135043798
"200";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-08-01;-335,342246430402
"201";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-09-01;-10680,5472513566
"202";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-10-01;4928,40382179756
"203";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-11-01;28349,6714117782
"204";"VI. PRIMÁRIO GOVERNO CENTRAL";2013-12-01;14397,2814860616
"205";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-01-01;12240,0647020935
"206";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-02-01;-3314,64995070649
"207";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-03-01;2924,22152974558
"208";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-04-01;16157,9311741545
"209";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-05-01;-11481,7520913022
"210";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-06-01;-2682,00601539145
"211";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-07-01;-2623,69364039417
"212";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-08-01;-10647,3231850103
"213";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-09-01;-20838,316645857
"214";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-10-01;3021,41250870073
"215";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-11-01;-7191,71289896168
"216";"VI. PRIMÁRIO GOVERNO CENTRAL";2014-12-01;953,421100388543
"217";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-01-01;9988,30694740947
"218";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-02-01;-7429,4832268436
"219";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-03-01;1120,05736246459
"220";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-04-01;9902,30739113184
"221";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-05-01;-8553,73466281372
"222";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-06-01;-8940,51930400443
"223";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-07-01;-7762,38895226688
"224";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-08-01;-5706,32123695906
"225";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-09-01;-7182,42630843389
"226";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-10-01;-13189,8170917316
"227";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-11-01;-21280,609535273
"228";"VI. PRIMÁRIO GOVERNO CENTRAL";2015-12-01;-61467,5979106113
"229";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-01-01;14688,7535275655
"230";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-02-01;-25411,725271892
"231";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-03-01;-7829,61932666562
"232";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-04-01;8816,98929502095
"233";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-05-01;-16987,0949771063
"234";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-06-01;-9743,59050602884
"235";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-07-01;-19226,5389969163
"236";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-08-01;-20302,2987514067
"237";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-09-01;-25239,1037364424
"238";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-10-01;40872,113529227
"239";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-11-01;-38466,7309686777
"240";"VI. PRIMÁRIO GOVERNO CENTRAL";2016-12-01;-62446,7787326167
"241";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-01-01;18004,7026460974
"242";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-02-01;-26336,411424983
"243";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-03-01;-11231,4013340516
"244";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-04-01;12315,8745859765
"245";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-05-01;-29387,3333298751
"246";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-06-01;-19844,189688173
"247";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-07-01;-20154,5044283549
"248";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-08-01;-10110,9697648926
"249";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-09-01;-22822,0532682379
"250";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-10-01;5073,27075588155
"251";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-11-01;1260,57581285523
"252";"VI. PRIMÁRIO GOVERNO CENTRAL";2017-12-01;-21029,0471969041
"253";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-01-01;30841,864703146
"254";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-02-01;-19218,9319637039
"255";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-03-01;-24496,1466845889
"256";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-04-01;8683,78686513037
"257";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-05-01;-11027,0204087846
"258";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-06-01;-16380,1629886147
"259";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-07-01;-7488,27910514759
"260";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-08-01;-19662,9339867329
"261";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-09-01;-23026,0661714192
"262";"VI. PRIMÁRIO GOVERNO CENTRAL";2018-10-01;9450,57307425003
"263";"III. RECEITA LÍQUIDA  (I-II)";1997-01-01;9789,20694150867
"264";"III. RECEITA LÍQUIDA  (I-II)";1997-02-01;9664,37859775066
"265";"III. RECEITA LÍQUIDA  (I-II)";1997-03-01;11298,622444592
"266";"III. RECEITA LÍQUIDA  (I-II)";1997-04-01;11223,9630878647
"267";"III. RECEITA LÍQUIDA  (I-II)";1997-05-01;10304,6217210467
"268";"III. RECEITA LÍQUIDA  (I-II)";1997-06-01;10136,0960147126
"269";"III. RECEITA LÍQUIDA  (I-II)";1997-07-01;11417,3548424395
"270";"III. RECEITA LÍQUIDA  (I-II)";1997-08-01;11496,6207860218
"271";"III. RECEITA LÍQUIDA  (I-II)";1997-09-01;10813,3894738679
"272";"III. RECEITA LÍQUIDA  (I-II)";1997-10-01;11502,864994789
"273";"III. RECEITA LÍQUIDA  (I-II)";1997-11-01;10782,7371112635
"274";"III. RECEITA LÍQUIDA  (I-II)";1997-12-01;16338,8977698918
"275";"III. RECEITA LÍQUIDA  (I-II)";1998-01-01;12678,146536906
"276";"III. RECEITA LÍQUIDA  (I-II)";1998-02-01;11366,9848530287
"277";"III. RECEITA LÍQUIDA  (I-II)";1998-03-01;15103,527161118
"278";"III. RECEITA LÍQUIDA  (I-II)";1998-04-01;13121,3755281533
"279";"III. RECEITA LÍQUIDA  (I-II)";1998-05-01;11113,731786266
"280";"III. RECEITA LÍQUIDA  (I-II)";1998-06-01;10674,8407035513
"281";"III. RECEITA LÍQUIDA  (I-II)";1998-07-01;11742,199890249
"282";"III. RECEITA LÍQUIDA  (I-II)";1998-08-01;18014,0063335677
"283";"III. RECEITA LÍQUIDA  (I-II)";1998-09-01;11142,0293714577
"284";"III. RECEITA LÍQUIDA  (I-II)";1998-10-01;11114,474172145
"285";"III. RECEITA LÍQUIDA  (I-II)";1998-11-01;12457,895297231
"286";"III. RECEITA LÍQUIDA  (I-II)";1998-12-01;17830,6845636187
"287";"III. RECEITA LÍQUIDA  (I-II)";1999-01-01;12131,8541716464
"288";"III. RECEITA LÍQUIDA  (I-II)";1999-02-01;13408,2413896536
"289";"III. RECEITA LÍQUIDA  (I-II)";1999-03-01;16807,2643861286
"290";"III. RECEITA LÍQUIDA  (I-II)";1999-04-01;13696,0894939478
"291";"III. RECEITA LÍQUIDA  (I-II)";1999-05-01;11670,3562701092
"292";"III. RECEITA LÍQUIDA  (I-II)";1999-06-01;15728,8702358224
"293";"III. RECEITA LÍQUIDA  (I-II)";1999-07-01;15883,6370581445
"294";"III. RECEITA LÍQUIDA  (I-II)";1999-08-01;15290,5879437281
"295";"III. RECEITA LÍQUIDA  (I-II)";1999-09-01;15801,6969408157
"296";"III. RECEITA LÍQUIDA  (I-II)";1999-10-01;13798,4952193993
"297";"III. RECEITA LÍQUIDA  (I-II)";1999-11-01;14504,5725891594
"298";"III. RECEITA LÍQUIDA  (I-II)";1999-12-01;20122,4367411521
"299";"III. RECEITA LÍQUIDA  (I-II)";2000-01-01;15244,2940120977
"300";"III. RECEITA LÍQUIDA  (I-II)";2000-02-01;14092,5046750393
"301";"III. RECEITA LÍQUIDA  (I-II)";2000-03-01;16872,2673864544
"302";"III. RECEITA LÍQUIDA  (I-II)";2000-04-01;15837,031618042
"303";"III. RECEITA LÍQUIDA  (I-II)";2000-05-01;15976,6216721817
"304";"III. RECEITA LÍQUIDA  (I-II)";2000-06-01;15504,2224248852
"305";"III. RECEITA LÍQUIDA  (I-II)";2000-07-01;15558,3144252673
"306";"III. RECEITA LÍQUIDA  (I-II)";2000-08-01;17880,9918667967
"307";"III. RECEITA LÍQUIDA  (I-II)";2000-09-01;15891,1384830762
"308";"III. RECEITA LÍQUIDA  (I-II)";2000-10-01;17026,8834496929
"309";"III. RECEITA LÍQUIDA  (I-II)";2000-11-01;16536,0500046341
"310";"III. RECEITA LÍQUIDA  (I-II)";2000-12-01;21933,9465988816
"311";"III. RECEITA LÍQUIDA  (I-II)";2001-01-01;18388,3331989355
"312";"III. RECEITA LÍQUIDA  (I-II)";2001-02-01;14778,604095316
"313";"III. RECEITA LÍQUIDA  (I-II)";2001-03-01;18454,4898946804
"314";"III. RECEITA LÍQUIDA  (I-II)";2001-04-01;21069,9348331979
"315";"III. RECEITA LÍQUIDA  (I-II)";2001-05-01;19281,5589282198
"316";"III. RECEITA LÍQUIDA  (I-II)";2001-06-01;17316,6640423797
"317";"III. RECEITA LÍQUIDA  (I-II)";2001-07-01;18605,3069497182
"318";"III. RECEITA LÍQUIDA  (I-II)";2001-08-01;19091,0622277283
"319";"III. RECEITA LÍQUIDA  (I-II)";2001-09-01;17482,0171581692
"320";"III. RECEITA LÍQUIDA  (I-II)";2001-10-01;20107,1814093403
"321";"III. RECEITA LÍQUIDA  (I-II)";2001-11-01;18187,0379689768
